isTemporary,namespace,viewName
false,donus_kitchen_core,vw_monthly_freq_card
false,donus_kitchen_core,vw_monthly_freq_card_churn
false,donus_kitchen_core,vw_monthly_freq_debit_card_churn_consolidado
false,donus_kitchen_core,vw_monthly_freq_debit_card_consolidado
false,donus_kitchen_core,vw_monthly_freq_pos
false,donus_kitchen_core,vw_monthly_freq_pos_adiq
false,donus_kitchen_core,vw_monthly_freq_pos_adiq1
false,donus_kitchen_core,vw_monthly_freq_pos_churn
false,donus_kitchen_core,vw_monthly_freq_pos_churn_consolidado
false,donus_kitchen_core,vw_monthly_freq_pos_consolidado
false,donus_kitchen_core,vw_monthly_payment
false,donus_kitchen_core,vw_monthly_tpv_pos
false,donus_kitchen_core,vw_negadas_bees_ecommerce
false,donus_kitchen_core,vw_parcerias_okr
false,donus_kitchen_core,vw_parcerias_okr1
false,donus_kitchen_core,vw_pedidos_bees_ecommerce
false,donus_kitchen_core,vw_planilha_acompanhamento
false,donus_kitchen_core,vw_planilha_acompanhamento_dbt
false,donus_kitchen_core,vw_pos_adiq_courier
false,donus_kitchen_core,vw_pos_adiq_liquidacao
false,donus_kitchen_core,vw_pos_adiq_transactions_authorizer
false,donus_kitchen_core,vw_pos_client_seg
false,donus_kitchen_core,vw_pos_cred_donus
false,donus_kitchen_core,vw_pos_onboarding
false,donus_kitchen_core,vw_pos_pedidos_bobina
false,donus_kitchen_core,vw_pos_vendas_consolidado
false,donus_kitchen_core,vw_posoverview_churn
false,donus_kitchen_core,vw_product_selling
false,donus_kitchen_core,vw_ret_debit_card_tpv
false,donus_kitchen_core,vw_rv_balance
false,donus_kitchen_core,vw_status_adiq_seg_ambev
false,donus_kitchen_core,vw_taxback_analysis
false,donus_kitchen_core,vw_taxback_generator
false,donus_kitchen_core,vw_telas_liquidacao
false,donus_kitchen_core,vw_teste
false,donus_kitchen_core,vw_tickets_telas_liquidacao
false,donus_kitchen_core,vw_top_up_list
false,donus_kitchen_core,vw_top_up_list_client
false,donus_kitchen_core,vw_top_up_transactions_authorizer
false,donus_kitchen_core,vw_tpv_diario_card
false,donus_kitchen_core,vw_tpv_diario_medio_card
false,donus_kitchen_core,vw_tpv_diario_medio_pos
false,donus_kitchen_core,vw_tpv_diario_pos
false,donus_kitchen_core,vw_tpv_mensal
false,donus_kitchen_core,vw_transacoes_all_bees_ecommerce
false,donus_kitchen_core,vw_transacoes_bees_ecommerce
false,donus_kitchen_core,vw_transacoes_capturadas_bees_ecommerce
false,donus_kitchen_core,vw_transacoes_pre_bees_ecommerce
false,donus_kitchen_core,vw_transactions_cashin
false,donus_kitchen_core,vw_transactions_clients
false,donus_kitchen_core,vw_users
false,donus_kitchen_core,vw_weekly_pos_adiq
false,donus_kitchen_core,vw_weekly_recharges
false,donus_kitchen_credit,acionamento_cobranca_full
false,donus_kitchen_credit,acionamento_cobranca_sumarizada
false,donus_kitchen_credit,atraso_cp
false,donus_kitchen_credit,base_diaria_retorno_btg_cp
false,donus_kitchen_credit,base_elegivel_350_2
false,donus_kitchen_credit,base_geo_rj_16_07_2
false,donus_kitchen_credit,base_geo_sp_no_22_07_2
false,donus_kitchen_credit,base_geo_sul_14_07_2
false,donus_kitchen_credit,base_mari
false,donus_kitchen_credit,base_mari_2
false,donus_kitchen_credit,base_mari2
false,donus_kitchen_credit,base_risco_sacado
false,donus_kitchen_credit,btg_cp
false,donus_kitchen_credit,btg_historico_accrual_m
false,donus_kitchen_credit,carteira_lp_out_22
false,donus_kitchen_credit,cd
false,donus_kitchen_credit,cluster_clientes_ambev
false,donus_kitchen_credit,cohort_cp
false,donus_kitchen_credit,colchao_acordo_cp
false,donus_kitchen_credit,contatos
false,donus_kitchen_credit,cp_btg
false,donus_kitchen_credit,cp_btg_2
false,donus_kitchen_credit,cp_new_dash
false,donus_kitchen_credit,cr_credito
false,donus_kitchen_credit,creditslip
false,donus_kitchen_credit,creditslip_akt
false,donus_kitchen_credit,donus_customer
false,donus_kitchen_credit,enquadramentocp
false,donus_kitchen_credit,estudo_modelo_credito
false,donus_kitchen_credit,estudo_modelo_over
false,donus_kitchen_credit,funil_full
false,donus_kitchen_credit,global_risk
false,donus_kitchen_credit,historico_accrual
false,donus_kitchen_credit,hubspot_gp1
false,donus_kitchen_credit,hubspot_gp3
false,donus_kitchen_credit,inadimplentes_cp_fidc
false,donus_kitchen_data,cocenzo_lp
false,donus_kitchen_data,cocenzo_tpv
false,donus_kitchen_data,cohort_bi_conta
false,donus_kitchen_data,cohort_bi_pos
false,donus_kitchen_data,cohort_mau_pos
false,donus_kitchen_data,cohort_mau_wallet
false,donus_kitchen_data,cohort_novos_negocios
false,donus_kitchen_data,cohort_novos_negocios_formado
false,donus_kitchen_data,cohort_novos_negocios_formado_bar_pequeno
false,donus_kitchen_data,cohort_novos_negocios_formado_bar_sub
false,donus_kitchen_data,cohort_novos_negocios_formado_todos
false,donus_kitchen_data,cohort_novos_negocios_formado_trad_pequeno
false,donus_kitchen_data,cohort_novos_negocios_todos
false,donus_kitchen_data,company_app
false,donus_kitchen_data,company_customers
false,donus_kitchen_data,company_wallet
false,donus_kitchen_data,company_wallet_cohort
false,donus_kitchen_data,company_wallet_new_users_cohort
false,donus_kitchen_data,company_wallet_new_users_cohort_seg
false,donus_kitchen_data,company_wallet_new_users_cohort_seg1
false,donus_kitchen_data,company_wallet_new_users_cohort_seg2
false,donus_kitchen_data,company_wallet_new_users_cohort_seg3
false,donus_kitchen_data,company_wallet_pos_new_users_cohort_seg
false,donus_kitchen_data,company_wallet_pos_new_users_cohort_seg1
false,donus_kitchen_data,company_wallet_pos_new_users_cohort_seg2
false,donus_kitchen_data,contas_abertas_semana_revenda
false,donus_kitchen_data,contas_supervisores_limpa
false,donus_kitchen_data,contratacao_card
false,donus_kitchen_data,contratacao_conta
false,donus_kitchen_data,contratacao_conta_expansao_revendas
false,donus_kitchen_data,contratacao_lp
false,donus_kitchen_data,contratacao_pos
false,donus_kitchen_data,contratacao_pos_expansao_revendas
false,donus_kitchen_data,cr_ambulantes
false,donus_kitchen_data,cr_ambulantes_2
false,donus_kitchen_data,cred_rn
false,donus_kitchen_data,credenciados_donus
false,donus_kitchen_data,crm_stage
false,donus_kitchen_data,dashboard_celula_fidelizacao_churn
false,donus_kitchen_data,dashboard_celula_fidelizacao_geral
false,donus_kitchen_data,dashboard_celula_fidelizacao_identifier
false,donus_kitchen_data,dashboard_celula_fidelizacao_transacoes
false,donus_kitchen_data,dc_churn_agosto
false,donus_kitchen_data,dc_churn_tpv_agosto
false,donus_kitchen_data,dd_churn_agosto
false,donus_kitchen_data,dd_churn_tpv_agosto
false,donus_kitchen_data,depara_cliente_clusterambev
false,donus_kitchen_data,digital_contas
false,donus_kitchen_data,digital_transacoes
false,donus_kitchen_data,documento_revendas_semana
false,donus_kitchen_data,donus_customer_pii
false,donus_kitchen_data,donus_growth_modelling
false,donus_kitchen_data,donus_growth_modelling_score
false,donus_kitchen_data,donus_growth_modelling_score_v2
false,donus_kitchen_data,donus_growth_modelling_score_v3
false,donus_kitchen_data,donus_growth_modelling_train
false,donus_kitchen_data,donus_growth_modelling_train_v2
false,donus_kitchen_data,donus_growth_modelling_train_v3
false,donus_kitchen_data,donus_prime_pos_monthly_cashback_payments
false,donus_kitchen_data,efetividade_cx
false,donus_kitchen_data,elegiveis_pt1
false,donus_kitchen_data,esteira_cs_adiq
false,donus_kitchen_data,estudo_churn_wallet
false,donus_kitchen_data,ev_churn_produtos
false,donus_kitchen_data,ev_contas_abertas
false,donus_kitchen_data,ev_pos_credenciadas
false,donus_kitchen_data,ev_tpv_produtos
false,donus_kitchen_data,fat_ambev_dinheiro_boleto
false,donus_kitchen_data,fato_tombamento
false,donus_kitchen_data,finance_balance_changes
false,donus_kitchen_data,finance_balance_changes_test
false,donus_kitchen_data,first_pos_details
false,donus_kitchen_data,formados_marco22_estat_cred_pos
false,donus_kitchen_data,formados_marco22_estat_tpv_ambev_payments
false,donus_kitchen_data,formados_marco22_estat_tpv_pos
false,donus_kitchen_data,funil_resumido_cartao
false,donus_kitchen_data,funil_segments_churn
false,donus_kitchen_data,hb_vw_base_25k
false,donus_kitchen_data,hb_vw_cep_modelo_action
false,donus_kitchen_data,ids_adiq_transacionaram
false,donus_kitchen_data,invoice_ambev
false,donus_kitchen_data,invoices_ambev4
false,donus_kitchen_data,invoices_ambev5
false,donus_kitchen_data,invoices_ambev6
false,donus_kitchen_data,invoices_ambev7
false,donus_kitchen_data,invoices_ambev8
false,donus_kitchen_data,invoices_ambev9
false,donus_kitchen_data,invoices_campanha
false,donus_kitchen_data,invoiceteste1
false,donus_kitchen_data,invoiceteste2
false,donus_kitchen_data,invoiceteste3
false,donus_kitchen_data,kpis_contas
false,donus_kitchen_data,kpis_pos
false,donus_kitchen_data,last_3months_avg_ambev_purchase
false,donus_kitchen_data,last_3months_avg_pos
false,donus_kitchen_data,lifecycle_acomp
false,donus_kitchen_data,listagem_maior_noventa
false,donus_kitchen_data,listagem_menor_noventa
false,donus_kitchen_data,logistica_adiq
false,donus_kitchen_data,logistica_funil_adiq
false,donus_kitchen_data,logistica_funil_adiq_tombamento
false,donus_kitchen_data,ltv_pos_cohort
false,donus_kitchen_data,maior_nov_said
false,donus_kitchen_data,match_ambev_edv_2
false,donus_kitchen_data,match_ambev_edv_onboarding
false,donus_kitchen_data,mau_boleto_todos
false,donus_kitchen_data,mau_card
false,donus_kitchen_data,mau_cocenzo_contas
false,donus_kitchen_data,mau_dd_bo
false,donus_kitchen_data,mau_expansao_revendas
false,donus_kitchen_data,mau_geral
false,donus_kitchen_data,mau_geral_sem_cashback
false,donus_kitchen_data,mau_maio_churn_junho
false,donus_kitchen_data,mau_mes_anterior
false,donus_kitchen_data,mau_pix
false,donus_kitchen_data,mau_pos
false,donus_kitchen_data,mau_pos_expansao_revendas
false,donus_kitchen_data,menor_nov_said
false,donus_kitchen_data,menu_cartoes_debitcard
false,donus_kitchen_data,meritocracia_full
false,donus_kitchen_data,metas_formados_jj
false,donus_kitchen_data,metas_geo_setembro
false,donus_kitchen_data,metas_nps_jj
false,donus_kitchen_data,mom_ativacao_conta
false,donus_kitchen_data,monthly_gmv
false,donus_kitchen_data,new_balance_changes
false,donus_kitchen_data,new_balance_changes_test1
false,donus_kitchen_data,new_balance_changes_test2
false,donus_kitchen_data,new_balance_changes_test3
false,donus_kitchen_data,new_balance_changes_test5
false,donus_kitchen_data,new_gog_data_cdd
false,donus_kitchen_data,nf_dia
false,donus_kitchen_data,nf_dia_ontem
false,donus_kitchen_data,nps_okrs
false,donus_kitchen_data,nubank_clientes_certos
false,donus_kitchen_data,on_case_base_2
false,donus_kitchen_data,on_case_qtd_produtos
false,donus_kitchen_data,on_case_share
false,donus_kitchen_data,on_case_share_tpv
false,donus_kitchen_data,on_case_share_ttv
false,donus_kitchen_data,overview_cdds
false,donus_kitchen_data,overview_cdds_ambev
false,donus_kitchen_data,overview_cdds_pos_activate_90d
false,donus_kitchen_data,overview_cdds_pos_activated
false,donus_kitchen_data,overview_cdds_segs
false,donus_kitchen_data,overview_cdds_segs_ambev
false,donus_kitchen_data,overview_cdds_segs_pos_activate_90d
false,donus_kitchen_data,overview_cdds_segs_pos_activated
false,donus_kitchen_data,overview_pdvs
false,donus_kitchen_data,pagamentos_campanha_pix
false,donus_kitchen_data,piloto_accenture
false,donus_kitchen_data,piloto_accenture_a
false,donus_kitchen_data,piloto_accenture_b
false,donus_kitchen_data,pos_amount_transaction_percent_rank
false,donus_kitchen_data,pos_app_reactivation
false,donus_kitchen_data,pos_app_registration
false,donus_kitchen_data,pos_cred_3months_avg_ambev_purchase
false,donus_kitchen_data,pos_dates
false,donus_kitchen_data,pos_dates_vw
false,donus_kitchen_data,pos_delay
false,donus_kitchen_data,pre_aprovados_outubro
false,donus_kitchen_data,pre_screening
false,donus_kitchen_data,quadrante_cashback
false,donus_kitchen_data,ranking_cdd
false,donus_kitchen_data,ranking_cdd_pdv
false,donus_kitchen_data,ranking_cdd_pdv_donus
false,donus_kitchen_data,ranking_pdv
false,donus_kitchen_data,ranking_pdv_gmv_rate
false,donus_kitchen_data,rentabilidade_pix_ambev
false,donus_kitchen_data,resultados_funil_nunca_ativaram
false,donus_kitchen_data,resultados_por_dia_nunca_ativaram
false,donus_kitchen_data,revendas_fechamento_anual
false,donus_kitchen_data,revendas_fechamento_mensal
false,donus_kitchen_data,rolling_cards
false,donus_kitchen_data,rolling_cards_pos
false,donus_kitchen_data,rolling_credit
false,donus_kitchen_data,rolling_perfects
false,donus_kitchen_data,rolling_pos
false,donus_kitchen_data,rolling_total_accounts
false,donus_kitchen_data,rolling_transactions
false,donus_kitchen_data,sales_lab_zendesk_tickets
false,donus_kitchen_data,sales_optimization_1
false,donus_kitchen_data,sales_optimization_3
false,donus_kitchen_data,sales_optimization_3_base
false,donus_kitchen_data,sales_optimization_4
false,donus_kitchen_data,sales_optimization_5
false,donus_kitchen_data,sales_optimization_6
false,donus_kitchen_data,sales_ttv_rule_opt
false,donus_kitchen_data,sem_churn_pos
false,donus_kitchen_data,sem_churn_pos_recebeu
false,donus_kitchen_data,share_ambev_beesbank_tpv
false,donus_kitchen_data,share_ambev_beesbank_ttv
false,donus_kitchen_data,share_tpv_tombamento_cielo
false,donus_kitchen_data,stvc1
false,donus_kitchen_data,stvc2
false,donus_kitchen_data,supervisores_maeda
false,donus_kitchen_data,taxas_cadastrais_adid
false,donus_kitchen_data,temp_mau
false,donus_kitchen_data,temp_prazo
false,donus_kitchen_data,temp_tpv_med
false,donus_kitchen_data,teste_base_compradora
false,donus_kitchen_data,teste_base_limpa
false,donus_kitchen_data,teste_canibalizacao_dd_pa
false,donus_kitchen_data,teste_contas_ativas
false,donus_kitchen_data,teste_ngog
false,donus_kitchen_data,teste_pos_ativa
false,donus_kitchen_data,tipos_cashback_por_cliente
false,donus_kitchen_data,todos_clientes_bees_bank
false,donus_kitchen_data,top_30
false,donus_kitchen_data,top10_asrota
false,donus_kitchen_data,top10_bar_grande_core
false,donus_kitchen_data,top10_bar_pequeno
false,donus_kitchen_data,total_elegiveis_view_
false,donus_kitchen_data,tpv_cdd_revenda
false,donus_kitchen_data,tpv_okrs
false,donus_kitchen_data,tpv_okrs_merchant
false,donus_kitchen_data,tpv_pos_asrota
false,donus_kitchen_data,ttv_ambev_donus
false,donus_kitchen_data,ttv_ambev_visao_ambev
false,donus_kitchen_data,ttv_case_backtest
false,donus_kitchen_data,ttv_month
false,donus_kitchen_data,volumetria_ambev
false,donus_kitchen_data,volumetria_boleto
false,donus_kitchen_data,volumetria_card
false,donus_kitchen_data,volumetria_dd
false,donus_kitchen_data,volumetria_dia_adiq
false,donus_kitchen_data,volumetria_pos
false,donus_kitchen_data,vw_5_percent_fev
false,donus_kitchen_data,vw_5_percent_jan
false,donus_kitchen_data,vw_acompanhamento_cielo_adiq
false,donus_kitchen_data,vw_adiq_destino
false,donus_kitchen_data,vw_adiq_extratodiario
false,donus_kitchen_data,vw_adiq_fluxo
false,donus_kitchen_data,vw_adiq_ze_api
false,donus_kitchen_data,vw_ambev_cluster_identified
false,donus_kitchen_data,vw_ambulantes
false,donus_kitchen_data,vw_apoie_restaurante2021
false,donus_kitchen_data,vw_bacen_reg
false,donus_kitchen_data,vw_base_churn_dc
false,donus_kitchen_data,vw_base_churn_dc_dez
false,donus_kitchen_data,vw_base_churn_dc_jan
false,donus_kitchen_data,vw_base_churn_pos_adiq
false,donus_kitchen_data,vw_base_churn_pos_adiq_new
false,donus_kitchen_data,vw_base_clientes_tombamento
false,donus_kitchen_data,vw_base_donus_gogdata
false,donus_kitchen_data,vw_base_recarga
false,donus_kitchen_data,vw_bees_order_completed
false,donus_kitchen_data,vw_cadastral_clientes
false,donus_kitchen_data,vw_cancelled_accounts_evolution
false,donus_kitchen_data,vw_case_clusters
false,donus_kitchen_data,vw_cashback_balance_data
false,donus_kitchen_data,vw_cashback_report
false,donus_kitchen_data,vw_cashin_cashout_month
false,donus_kitchen_data,vw_centralbebidas_clientes
false,donus_kitchen_data,vw_chopp_brahma_clientes
false,donus_kitchen_data,vw_churn_dc_c3m
false,donus_kitchen_data,vw_churn_dc_cdez
false,donus_kitchen_data,vw_churn_dc_cjan
false,donus_kitchen_data,vw_churn_dc_cnov
false,donus_kitchen_data,vw_churn_saldo_conta
false,donus_kitchen_data,vw_cielo_sub
false,donus_kitchen_data,vw_cielo_switch
false,donus_kitchen_data,vw_clientes_ativados_macro_parcerias
false,donus_kitchen_data,vw_clientes_ativados_macro_parcerias2
false,donus_kitchen_data,vw_cluster_share_ambevpurchase
false,donus_kitchen_data,vw_cluster_share_tck
false,donus_kitchen_data,vw_cohort_dez
false,donus_kitchen_data,vw_cohort_jan
false,donus_kitchen_data,vw_cohort_nov
false,donus_kitchen_data,vw_cohort_pos_ex_cancel
false,donus_kitchen_data,vw_cohort_pos_sold_based_ex_cancel
false,donus_kitchen_data,vw_consulta_cashback_clientes_exp
false,donus_kitchen_data,vw_credenciamento
false,donus_kitchen_data,vw_credit_btg_evolution
false,donus_kitchen_data,vw_credit_card_evo
false,donus_kitchen_data,vw_credit_evolution
false,donus_kitchen_data,vw_credit_perfect_evo
false,donus_kitchen_data,vw_credit_pos_evo
false,donus_kitchen_data,vw_data_ativacao_adiq
false,donus_kitchen_data,vw_date_piloto
false,donus_kitchen_data,vw_de_para_ze_ds
false,donus_kitchen_data,vw_debit_card_tpv
false,donus_kitchen_data,vw_exportavel_pdm
false,donus_kitchen_data,vw_expotavel_pdm
false,donus_kitchen_data,vw_faixa_ambev_julho
false,donus_kitchen_data,vw_faixa_ambev_julho_retidos
false,donus_kitchen_data,vw_fb_boleto_ambev
false,donus_kitchen_data,vw_first_pos_transaction
false,donus_kitchen_data,vw_first_transaction_piloto
false,donus_kitchen_data,vw_fp__pos_cumulative_all
false,donus_kitchen_data,vw_fp_cards_cumulative_all
false,donus_kitchen_data,vw_fp_cumulative_all
false,donus_kitchen_data,vw_fp_cumulative_cards
false,donus_kitchen_data,vw_fp_cumulative_pos
false,donus_kitchen_data,vw_fp_cumulative_pos_fase2
false,donus_kitchen_data,vw_fp_finance_all
false,donus_kitchen_data,vw_full_potential_cashback
false,donus_kitchen_data,vw_full_potential_cumulative
false,donus_kitchen_data,vw_full_potential_cumulative_fase2
false,donus_kitchen_data,vw_full_potential_finance
false,donus_kitchen_data,vw_full_potential_finance_fase2
false,donus_kitchen_data,vw_full_potential_finance_v2
false,donus_kitchen_data,vw_full_potential_registration
false,donus_kitchen_data,vw_full_potential_registration_fase2
false,donus_kitchen_data,vw_full_potential_rr
false,donus_kitchen_data,vw_full_potential_rr_2
false,donus_kitchen_data,vw_hb_acumulado_tpv_pos_mes
false,donus_kitchen_data,vw_hb_agente_eps
false,donus_kitchen_digital,vw_pix_qr_code_dinamico
false,donus_kitchen_digital,vw_pix_qr_dinamico
false,donus_kitchen_digital,vw_pix_qr_dinamico_ativacao
false,donus_kitchen_digital,vw_pix_qrcode_habilitados
false,donus_kitchen_digital,vw_pix_qrcode_transacional
false,donus_kitchen_digital,vw_pix_refundin
false,donus_kitchen_digital,vw_pix_refundout
false,donus_kitchen_digital,vw_qrcode_dinamico_ativo
false,donus_kitchen_digital,vw_reativados_cancelamento
false,donus_kitchen_digital,vw_recebe_usa_cashback
false,donus_kitchen_digital,vw_receita_pix_qr_code
false,donus_kitchen_digital,vw_regras_cdd
false,donus_kitchen_digital,vw_status_clientes
false,donus_kitchen_digital,vw_status_conta_tags
false,donus_kitchen_digital,vw_ted_ins
false,donus_kitchen_digital,vw_ted_ins_teste
false,donus_kitchen_digital,vw_ted_outs
false,donus_kitchen_digital,vw_teste
false,donus_kitchen_digital,vw_teste_churn_pagamentos_ambev
false,donus_kitchen_digital,vw_teste_churn_pix_ambev
false,donus_kitchen_digital,vw_teste_pagamentos_ambev_mensal
false,donus_kitchen_digital,vw_teste_pix_ambev_mensal
false,donus_kitchen_digital,vw_tickets_wallet
false,donus_kitchen_digital,vw_tkt_medio_cashback
false,donus_kitchen_digital,vw_to_ambev_payments
false,donus_kitchen_digital,vw_total_acumulado_contas
false,donus_kitchen_digital,vw_total_acuulado_contas_status
false,donus_kitchen_digital,vw_total_balanco_acumulado_contas
false,donus_kitchen_digital,vw_total_produtos
false,donus_kitchen_digital,vw_tpv_medio_cashback
false,donus_kitchen_digital,vw_tpv_medio_pos_segmento
false,donus_kitchen_digital,vw_tpv_pagamentos_ambev
false,donus_kitchen_digital,vw_tpv_recarga
false,donus_kitchen_digital,vw_tpv_revenue_payments
false,donus_kitchen_digital,vw_transacoes_wallet
false,donus_kitchen_digital,vw_tt_ambev
false,donus_kitchen_digital,vw_ttv_cashback
false,donus_kitchen_digital,vw_ttv_tpv_pague_direto
false,donus_kitchen_digital,vw_txid_null_pix_ambev
false,donus_kitchen_digital,vw_usa_cashback
false,donus_kitchen_digital,vw_usuarios_ativos_categoria
false,donus_kitchen_digital,vw_usuarios_ativos_com_cp_sem_cashback
false,donus_kitchen_digital,vw_usuarios_ativos_diario
false,donus_kitchen_digital,vw_usuarios_ativos_sem_cp_cashback
false,donus_kitchen_digital,vw_usuarios_ativos_so_cp
false,donus_kitchen_digital,vw_usuarios_beesbank
false,donus_kitchen_digital,vw_usuarios_pix_ambev
false,donus_kitchen_engineering,fico_transactions
false,donus_kitchen_engineering,teste_view
false,donus_kitchen_engineering,vw_gog_simplified
false,donus_kitchen_engineering,vw_sales_lab_register
false,donus_kitchen_finance,adiq_pos_global_report
false,donus_kitchen_finance,boleto_balance
false,donus_kitchen_finance,conciliacao_btg_pix
false,donus_kitchen_finance,conciliacao_phi_cashin
false,donus_kitchen_finance,conciliacao_phi_cashout
false,donus_kitchen_finance,conciliacao_phi_pix
false,donus_kitchen_finance,conciliacao_phi_pix_1
false,donus_kitchen_finance,conciliacao_phi_pix_2
false,donus_kitchen_finance,conciliacao_phi_refunin
false,donus_kitchen_finance,conciliacao_phi_refunout
false,donus_kitchen_finance,conciliacao_psp_pix_1
false,donus_kitchen_finance,conciliacao_psp_pix_2
false,donus_kitchen_finance,conciliacao_wallet_interna
false,donus_kitchen_finance,conciliation_extrato_btg_boleto
false,donus_kitchen_finance,conciliation_extrato_btg_pix
false,donus_kitchen_finance,conciliation_extrato_btg_pix_in
false,donus_kitchen_finance,conciliation_extrato_btg_pix_out
false,donus_kitchen_finance,conciliation_phi_btg_in
false,donus_kitchen_finance,conciliation_phi_btg_out
false,donus_kitchen_finance,conciliation_phi_null_in
false,donus_kitchen_finance,conciliation_phi_null_out
false,donus_kitchen_finance,conciliation_phi_null_transactions
false,donus_kitchen_finance,conciliation_phi_pix_in
false,donus_kitchen_finance,conciliation_phi_pix_out
false,donus_kitchen_finance,conciliation_phi_pix_pspin
false,donus_kitchen_finance,conciliation_phi_pix_pspout
false,donus_kitchen_finance,conductor_balance
false,donus_kitchen_finance,consumoexclusividadeaut
false,donus_kitchen_finance,estorno_back
false,donus_kitchen_finance,estornos
false,donus_kitchen_finance,executive_kpis
false,donus_kitchen_finance,extrato_banco_boleto_btg
false,donus_kitchen_finance,extrato_banco_boleto_btg_data
false,donus_kitchen_finance,extrato_banco_pix_btg
false,donus_kitchen_finance,extrato_banco_pix_btg_data
false,donus_kitchen_finance,extrato_wallet_boleto_btg
false,donus_kitchen_finance,extrato_wallet_boleto_btg_data
false,donus_kitchen_finance,extrato_wallet_itau
false,donus_kitchen_finance,extrato_wallet_itau_data
false,donus_kitchen_finance,extrato_wallet_p2p
false,donus_kitchen_finance,extrato_wallet_p2p_data
false,donus_kitchen_finance,extrato_wallet_pix_btg
false,donus_kitchen_finance,extrato_wallet_pix_btg_data
false,donus_kitchen_finance,extrato_wallet_topazio
false,donus_kitchen_finance,extratosauditoria
false,donus_kitchen_finance,gui_balance_changes
false,donus_kitchen_finance,phi_in_stmt
false,donus_kitchen_finance,phi_out_stmt
false,donus_kitchen_finance,phi_stmt
false,donus_kitchen_finance,phi_topazio_in
false,donus_kitchen_finance,phi_topazio_out
false,donus_kitchen_finance,phi_topazio_out2
false,donus_kitchen_finance,saldo
false,donus_kitchen_finance,saldo_btg_boleto
false,donus_kitchen_finance,saldo_btg_boleto_hora
false,donus_kitchen_finance,saldo_btg_pix
false,donus_kitchen_finance,saldo_btg_pix_hora
false,donus_kitchen_finance,saldoscashback
false,donus_kitchen_finance,topazio_in_stmt
false,donus_kitchen_finance,topazio_out_stmt
false,donus_kitchen_finance,topazio_phi_in
false,donus_kitchen_finance,topazio_phi_in2
false,donus_kitchen_finance,topazio_phi_out
false,donus_kitchen_finance,topazio_stmt
false,donus_kitchen_finance,transacao_conciliada_wallet
false,donus_kitchen_finance,view_rentabilidade_adiq
false,donus_kitchen_finance,view_rentabilidade_adiq_aft_maio
false,donus_kitchen_finance,view_rentabilidade_adiq_ant_maio
false,donus_kitchen_finance,view_rentabilidade_adiq_transactions
false,donus_kitchen_finance,view_test_excel
false,donus_kitchen_finance,visao_cp_atual_teste
false,donus_kitchen_finance,vw_acomp_conc
false,donus_kitchen_finance,vw_acomp_conc_boleto
false,donus_kitchen_finance,vw_acomp_conc_pix
false,donus_kitchen_finance,vw_acomp_conc_ted
false,donus_kitchen_finance,vw_active_accounts
false,donus_kitchen_finance,vw_adiq_clientes_mcc
false,donus_kitchen_finance,vw_ambev_balance
false,donus_kitchen_finance,vw_ambev_balance_2
false,donus_kitchen_finance,vw_ambev_balance_3
false,donus_kitchen_finance,vw_ambev_balance_t1
false,donus_kitchen_finance,vw_ambev_balance_t1_fe
false,donus_kitchen_finance,vw_ambev_balance_t2
false,donus_kitchen_finance,vw_ambev_balance_t3
false,donus_kitchen_finance,vw_ambev_balance_t4
false,donus_kitchen_finance,vw_ambev_balance_t5
false,donus_kitchen_finance,vw_ambev_balance_tt1_teste
false,donus_kitchen_finance,vw_ambev_cashback
false,donus_kitchen_finance,vw_ambev_financial_wallet_accounts
false,donus_kitchen_finance,vw_ambev_financial_wallet_all_transactions
false,donus_kitchen_finance,vw_ambev_financial_wallet_all_transactions_v2
false,donus_kitchen_finance,vw_ambev_financial_wallet_transactions
false,donus_kitchen_finance,vw_ambev_financial_wallet_transactions_cashback
false,donus_kitchen_finance,vw_apuracao_campanhas_financeiro
false,donus_kitchen_finance,vw_bacen_reg
false,donus_kitchen_finance,vw_balace_type_accounts
false,donus_kitchen_finance,vw_balance
false,donus_kitchen_finance,vw_balance_accounts_bi
false,donus_kitchen_finance,vw_balance_accounts_clusters
false,donus_kitchen_finance,vw_balance_accounts_saldo_sumarizado
false,donus_kitchen_finance,vw_balance_accounts_saldo_sumarizado_mes
false,donus_kitchen_finance,vw_balance_accounts_users_per_cluster
false,donus_kitchen_finance,vw_balance_projects
false,donus_kitchen_finance,vw_net_revenue_products_top_up
false,donus_kitchen_finance,vw_net_revenue_top_up
false,donus_kitchen_finance,vw_outpout_motor_pos
false,donus_kitchen_finance,vw_output_expiration_cashback
false,donus_kitchen_finance,vw_output_expiration_cashback_ambev
false,donus_kitchen_finance,vw_output_score_motor_pos
false,donus_kitchen_finance,vw_pague_direto
false,donus_kitchen_finance,vw_pdd_temp_cp
false,donus_kitchen_finance,vw_phi_topazio
false,donus_kitchen_finance,vw_pix
false,donus_kitchen_finance,vw_pos_delivered
false,donus_kitchen_finance,vw_pos_overview_churn
false,donus_kitchen_finance,vw_pos_overview_churn_1
false,donus_kitchen_finance,vw_pos_overview_churn_2
false,donus_kitchen_finance,vw_pos_overview_tpv
false,donus_kitchen_finance,vw_pos_overview_tpv_2
false,donus_kitchen_finance,vw_pos_overview_tpv_3
false,donus_kitchen_finance,vw_qtd_lp
false,donus_kitchen_finance,vw_rentabilidade_cd_pdt
false,donus_kitchen_finance,vw_rentabilidade_exclusividade
